epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,305.012,1.40121,1.95199,1.43203,1.14466,0.63421,0.69072,0.69046,0.45595,0.64313,0.6967,0.71027,0.43552,1.33795,1.9407,1.46636,1.15276,0.008911,0.008911,0.008911
13,328.98,1.42724,1.97134,1.47925,1.17096,0.70287,0.65464,0.71128,0.46013,0.72541,0.65979,0.7297,0.43538,1.32823,1.93611,1.46289,1.13347,0.008812,0.008812,0.008812
14,352.994,1.41241,1.92327,1.42693,1.14215,0.68131,0.63916,0.64773,0.42933,0.6923,0.64947,0.65302,0.40935,1.25844,1.8793,1.38543,1.09164,0.008713,0.008713,0.008713
15,376.961,1.34228,1.88987,1.35246,1.0994,0.70542,0.61856,0.68343,0.45492,0.70781,0.63682,0.6915,0.44113,1.37577,1.98059,1.42113,1.17792,0.008614,0.008614,0.008614
16,400.902,1.34114,1.90845,1.31872,1.10489,0.71374,0.58763,0.65528,0.46165,0.74706,0.60898,0.6875,0.43862,1.31932,1.81565,1.31748,1.09451,0.008515,0.008515,0.008515
17,425.264,1.31275,1.87571,1.30702,1.10298,0.74253,0.63922,0.70325,0.46723,0.7583,0.65464,0.7204,0.4239,1.30232,1.84729,1.29577,1.10911,0.008416,0.008416,0.008416
18,450.321,1.32966,1.8858,1.29498,1.11119,0.75614,0.62371,0.70548,0.48065,0.79307,0.6134,0.72387,0.45952,1.24426,1.70955,1.28917,1.10594,0.008317,0.008317,0.008317
19,474.454,1.30873,1.82045,1.26022,1.10288,0.80125,0.665,0.76179,0.50168,0.80125,0.665,0.7651,0.47307,1.21197,1.67356,1.16977,1.07555,0.008218,0.008218,0.008218
20,498.687,1.31747,1.82025,1.29205,1.0959,0.77993,0.65464,0.73652,0.49857,0.77993,0.65464,0.74425,0.45556,1.18664,1.71531,1.20827,1.04985,0.008119,0.008119,0.008119
21,524.566,1.28849,1.81199,1.21839,1.08862,0.67565,0.73711,0.7471,0.49827,0.6803,0.73196,0.74803,0.47594,1.23263,1.73427,1.22976,1.07322,0.00802,0.00802,0.00802
22,550.744,1.24364,1.75053,1.17811,1.06416,0.70704,0.72165,0.75106,0.51672,0.74814,0.6737,0.75431,0.48989,1.19476,1.73687,1.15098,1.05268,0.007921,0.007921,0.007921
23,576.76,1.27185,1.79799,1.19473,1.07347,0.73039,0.76804,0.77457,0.54562,0.73039,0.76804,0.77509,0.48693,1.14461,1.76212,1.12356,1.03814,0.007822,0.007822,0.007822
24,603.166,1.24275,1.74389,1.17746,1.07241,0.80452,0.70009,0.77426,0.55166,0.80436,0.69072,0.78041,0.5178,1.18266,1.6541,1.07352,1.04453,0.007723,0.007723,0.007723
25,628.826,1.23864,1.713,1.13728,1.07376,0.73992,0.73196,0.77155,0.54709,0.75088,0.74227,0.78957,0.48617,1.15969,1.69859,1.0513,1.06613,0.007624,0.007624,0.007624
26,654.171,1.2255,1.70747,1.14031,1.06024,0.76834,0.73196,0.79869,0.56432,0.76417,0.7268,0.78916,0.4893,1.15403,1.71861,1.04618,1.0525,0.007525,0.007525,0.007525
27,681.069,1.26296,1.80332,1.17651,1.07066,0.78949,0.7346,0.81222,0.56979,0.78919,0.73331,0.81309,0.49521,1.14712,1.66506,1.04717,1.04687,0.007426,0.007426,0.007426
28,707.377,1.22444,1.73789,1.1311,1.06812,0.81024,0.71134,0.80675,0.55719,0.81024,0.71134,0.81219,0.52453,1.12712,1.66603,1.06434,1.0449,0.007327,0.007327,0.007327
29,734.351,1.2089,1.71256,1.09182,1.05447,0.77951,0.76541,0.83419,0.57554,0.77951,0.76541,0.82761,0.52255,1.14999,1.6213,1.02178,1.05154,0.007228,0.007228,0.007228
30,767.681,1.21469,1.70469,1.1094,1.04877,0.75379,0.75258,0.81449,0.5718,0.75153,0.74742,0.80729,0.53339,1.07794,1.61271,1.03426,1.01643,0.007129,0.007129,0.007129
31,797.481,1.24023,1.75503,1.11179,1.06325,0.82317,0.7199,0.83273,0.55129,0.82317,0.7199,0.83021,0.52189,1.16108,1.61377,1.04514,1.04863,0.00703,0.00703,0.00703
32,825.694,1.18786,1.65602,1.06166,1.05413,0.81985,0.79757,0.84107,0.5805,0.80982,0.76823,0.83562,0.52662,1.13881,1.69145,1.01506,1.03805,0.006931,0.006931,0.006931
33,857.095,1.16466,1.70767,1.03736,1.017,0.7824,0.74742,0.78688,0.56059,0.78644,0.75258,0.80564,0.51299,1.10623,1.6086,1.02627,1.01906,0.006832,0.006832,0.006832
34,887.854,1.20043,1.71506,1.06191,1.04511,0.80852,0.76177,0.81532,0.57701,0.78431,0.7732,0.81613,0.52458,1.1456,1.66358,1.02829,1.04005,0.006733,0.006733,0.006733
35,927.841,1.19445,1.70302,1.05368,1.04236,0.7088,0.7732,0.78876,0.53554,0.76869,0.70103,0.78191,0.49442,1.14485,1.71057,1.13316,1.0391,0.006634,0.006634,0.006634
36,960.028,1.17833,1.66941,1.03858,1.04049,0.83463,0.73711,0.81882,0.57861,0.83463,0.73711,0.8233,0.54247,1.07407,1.56135,0.99841,1.02201,0.006535,0.006535,0.006535
